Time,Type,Trial,L Raw X [px],L Raw Y [px],R Raw X [px],R Raw Y [px],L Dia X [px],L Dia Y [px],L Mapped Diameter [mm],R Dia X [px],R Dia Y [px],R Mapped Diameter [mm],L CR1 X [px],L CR1 Y [px],L CR2 X [px],L CR2 Y [px],R CR1 X [px],R CR1 Y [px],R CR2 X [px],R CR2 Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],Timing,L Validity,R Validity,Pupil Confidence,L Plane,R Plane,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Frame
4210107834,SMP,1,1449.06,760.4,1129.92,783.42,20.27,20.27,3.35,21,21,3.51,1442.32,764.18,1453.11,764.32,1124.6,786.79,1135.12,786.83,610.96,387.05,610.96,387.05,0,1,1,2,-1,-1,-18.3,-0.83,553.94,38.17,-4.88,563.58,-0.02,0.14,-0.99,-0.07,0.13,-0.99,-1
4210141150,SMP,1,1449.6,760.59,1130.51,783.4,20.38,20.38,3.36,20.93,20.93,3.52,1442.95,764.34,1453.71,764.4,1125.33,786.77,1135.78,786.81,616.62,384.51,616.62,384.51,0,1,1,2,-1,-1,-18.42,-0.86,554.18,38.05,-4.88,563.73,-0.01,0.14,-0.99,-0.06,0.13,-0.99,-1
4210174404,SMP,1,1450.26,761.16,1131.06,784.13,20.18,20.18,3.36,20.91,20.91,3.52,1443.53,765.03,1454.36,765.11,1125.73,787.56,1136.21,787.53,615.03,379.01,615.03,379.01,0,1,1,2,-1,-1,-18.53,-0.98,554.31,37.98,-5.01,563.74,-0.02,0.14,-0.99,-0.07,0.13,-0.99,-1
4210207824,SMP,1,1448.8,763.81,1129.88,786.93,20.59,20.59,3.37,20.75,20.75,3.52,1442.68,766.81,1453.6,766.83,1125.4,789.48,1135.93,789.4,684.02,460.84,684.02,460.84,0,1,1,2,-1,-1,-18.38,-1.29,554.24,38.03,-5.35,563.69,0.01,0.11,-0.99,-0.04,0.1,-0.99,-1
4210241138,SMP,1,1449.08,764.43,1130,787.41,20.39,20.39,3.37,20.73,20.73,3.52,1442.85,767.41,1453.95,767.48,1125.51,790.13,1136.02,790.02,679.31,454.04,679.31,454.04,0,1,1,2,-1,-1,-18.41,-1.4,553.62,38.02,-5.47,563.71,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4210274361,SMP,1,1449.21,764.72,1130.04,787.84,20.22,20.22,3.37,20.74,20.74,3.52,1443.26,767.74,1454.1,767.63,1125.61,790.52,1136.08,790.44,689.93,452.68,689.93,452.68,0,1,1,2,-1,-1,-18.47,-1.44,554.02,38.01,-5.54,563.84,0.01,0.11,-0.99,-0.03,0.11,-0.99,-1
4210307687,SMP,1,1449.36,765.33,1130.13,788.44,20.17,20.17,3.37,20.68,20.68,3.52,1443.25,768.13,1454.13,768.3,1125.62,791.12,1136.08,790.99,686.09,453.19,686.09,453.19,0,1,1,2,-1,-1,-18.47,-1.53,554.05,38.02,-5.64,563.96,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4210341132,SMP,1,1449,766.05,1130.04,789.13,19.89,19.89,3.36,20.52,20.52,3.51,1442.81,769.03,1453.82,769.1,1125.43,791.87,1135.93,791.79,684.52,444.95,684.52,444.95,0,1,1,2,-1,-1,-18.39,-1.68,553.63,38.04,-5.78,563.88,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4210374466,SMP,1,1448.73,766.8,1129.42,789.95,20.03,20.03,3.35,20.48,20.48,3.5,1442.57,769.95,1453.45,769.91,1124.93,792.63,1135.44,792.56,686.84,441.8,686.84,441.8,0,1,1,2,-1,-1,-18.35,-1.83,553.8,38.13,-5.92,563.84,0.01,0.12,-0.99,-0.04,0.11,-0.99,-1
4210407835,SMP,1,1447.91,767.69,1128.88,790.75,20.17,20.17,3.35,20.52,20.52,3.5,1441.71,770.54,1452.71,770.57,1124.32,793.41,1134.73,793.31,686.1,448.68,686.1,448.68,0,1,1,2,-1,-1,-18.19,-1.94,553.45,38.26,-6.06,564.08,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4210441124,SMP,1,1447.01,768.27,1127.94,791.25,20.23,20.23,3.35,20.75,20.75,3.5,1440.83,771.08,1451.83,771.25,1123.41,794.06,1133.86,793.98,688.01,447.27,688.01,447.27,0,1,1,2,-1,-1,-18.03,-2.05,553.11,38.43,-6.18,564.18,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4210474338,SMP,1,1445.97,768.94,1126.88,792.36,20.23,20.23,3.35,20.85,20.85,3.51,1439.77,771.89,1450.85,771.89,1122.35,794.94,1132.81,794.89,689.11,450.03,689.11,450.03,0,1,1,2,-1,-1,-17.83,-2.17,552.54,38.62,-6.34,564.27,0.01,0.11,-0.99,-0.04,0.1,-0.99,-1
4210507800,SMP,1,1444.96,769.7,1125.69,793.16,20.21,20.21,3.35,20.75,20.75,3.51,1438.72,772.62,1449.77,772.68,1121.11,795.91,1131.62,795.85,689.59,449.6,689.59,449.6,0,1,1,2,-1,-1,-17.64,-2.3,552.23,38.84,-6.51,564.21,0,0.11,-0.99,-0.04,0.11,-0.99,-1
4210541116,SMP,1,1443.83,770.66,1124.54,794.12,20.14,20.14,3.35,20.49,20.49,3.5,1437.69,773.57,1448.74,773.58,1119.87,796.9,1130.43,796.88,690.22,449.72,690.22,449.72,0,1,1,2,-1,-1,-17.45,-2.46,551.94,39.04,-6.69,564.06,0.01,0.11,-0.99,-0.04,0.11,-0.99,-1
4210574447,SMP,1,1442.81,771.69,1123.54,795.41,20.12,20.12,3.34,20.98,20.98,3.51,1436.62,774.62,1447.7,774.67,1118.73,798.06,1129.29,797.99,688.51,450.1,688.51,450.1,0,1,1,2,-1,-1,-17.25,-2.65,551.52,39.23,-6.89,563.84,0.01,0.11,-0.99,-0.05,0.11,-0.99,-1
4210607655,SMP,1,1444.49,773.75,1125.14,797.09,20.43,20.43,3.35,20.89,20.89,3.52,1437.31,776.27,1448.19,776.16,1119.49,799.34,1130.05,799.18,597.39,462.31,597.39,462.31,0,1,1,2,-1,-1,-17.36,-2.92,551.82,39.08,-7.11,563.66,-0.03,0.09,-1,-0.08,0.09,-0.99,-1
4210640986,SMP,1,1444.35,773.84,1124.71,796.8,20.57,20.57,3.36,20.9,20.9,3.52,1436.98,776.08,1447.75,776.08,1118.88,799.11,1129.4,798.99,578.78,476.09,578.78,476.09,0,1,1,2,-1,-1,-17.31,-2.9,552.26,39.19,-7.07,563.61,-0.04,0.09,-1,-0.09,0.09,-0.99,-1
4210674440,SMP,1,1444.49,772.73,1124.78,795.79,20.36,20.36,3.36,20.77,20.77,3.52,1437.21,775.18,1448.04,775.14,1119.05,798.01,1129.61,797.96,580.65,476.29,580.65,476.29,0,1,1,2,-1,-1,-17.36,-2.74,552.35,39.14,-6.88,563.39,-0.04,0.09,-1,-0.08,0.09,-0.99,-1
4210707773,SMP,1,1445.47,772.11,1125.53,795,20.23,20.23,3.36,20.7,20.7,3.52,1438.05,774.62,1448.82,774.51,1119.78,797.34,1130.31,797.18,576.95,477.76,576.95,477.76,0,1,1,2,-1,-1,-17.51,-2.64,552.82,39.01,-6.75,563.3,-0.04,0.09,-0.99,-0.08,0.09,-0.99,-1
4210741098,SMP,1,1446.47,771.6,1126.51,794.38,20.23,20.23,3.36,20.76,20.76,3.52,1439.16,774.2,1449.99,774.04,1120.82,796.6,1131.41,796.58,578.91,480.29,578.91,480.29,0,1,1,2,-1,-1,-17.72,-2.56,552.99,38.8,-6.62,563.07,-0.04,0.09,-0.99,-0.08,0.09,-0.99,-1
4210774429,SMP,1,1447.54,771.62,1127.65,793.9,20.32,20.32,3.36,20.38,20.38,3.5,1440.24,774.12,1451.07,773.92,1121.93,796.33,1132.42,796.18,578.53,483.06,578.53,483.06,0,1,1,2,-1,-1,-17.92,-2.55,553.34,38.62,-6.56,563.12,-0.04,0.09,-1,-0.08,0.1,-0.99,-1
4210807791,SMP,1,1448.34,771.79,1128.49,794.13,20.22,20.22,3.36,20.66,20.66,3.5,1440.98,774.38,1451.83,774.23,1122.73,796.48,1133.28,796.38,577.8,484.09,577.8,484.09,0,1,1,2,-1,-1,-18.05,-2.6,553.45,38.46,-6.59,562.96,-0.04,0.09,-0.99,-0.08,0.1,-0.99,-1
4210841076,SMP,1,1449.02,772.45,1129.29,794.88,20.27,20.27,3.36,20.55,20.55,3.5,1441.74,775.05,1452.59,774.86,1123.55,796.96,1134.12,796.95,578.47,489.29,578.47,489.29,0,1,1,2,-1,-1,-18.19,-2.71,553.64,38.3,-6.68,562.77,-0.04,0.09,-0.99,-0.08,0.09,-0.99,-1
4210874410,SMP,1,1449.92,773.45,1130.26,795.34,20.34,20.34,3.37,20.52,20.52,3.49,1442.59,775.87,1453.43,775.7,1124.48,797.64,1135,797.63,577.75,491.09,577.75,491.09,0,1,1,2,-1,-1,-18.35,-2.86,553.93,38.13,-6.81,562.75,-0.04,0.09,-1,-0.08,0.1,-0.99,-1
4210907732,SMP,1,1450.85,774.04,1131.19,796.03,20.3,20.3,3.37,20.5,20.5,3.49,1443.54,776.64,1454.35,776.59,1125.46,798.38,1135.98,798.24,577.85,490.33,577.85,490.33,0,1,1,2,-1,-1,-18.52,-3.01,554.18,37.96,-6.93,562.77,-0.04,0.1,-0.99,-0.08,0.1,-0.99,-1
4210941075,SMP,1,1451.57,774.87,1132.04,796.67,20.21,20.21,3.37,20.5,20.5,3.48,1444.44,777.34,1455.31,777.37,1126.47,798.75,1136.98,798.79,580.18,493.68,580.18,493.68,0,1,1,2,-1,-1,-18.69,-3.14,554.26,37.78,-7.01,562.73,-0.03,0.09,-1,-0.08,0.09,-0.99,-1
4210974284,SMP,1,1451.34,777.22,1132.08,798.82,20.08,20.08,3.36,20.75,20.75,3.49,1444.35,778.92,1455.34,778.86,1126.87,800.27,1137.38,800.1,588.56,545.61,588.56,545.61,0,1,1,2,-1,-1,-18.68,-3.41,554,37.71,-7.26,562.74,-0.02,0.07,-1,-0.06,0.06,-1,-1
4211007635,SMP,1,1451.13,779.6,1132.03,800.96,19.99,19.99,3.35,20.47,20.47,3.48,1444.57,780.47,1455.51,780.51,1127.4,801.59,1137.92,801.52,642.04,639.9,642.04,639.9,0,1,1,2,-1,-1,-18.71,-3.69,554.08,37.61,-7.51,562.73,-0.01,0.04,-1,-0.04,0.03,-1,-1
4211041018,SMP,1,1451.9,779.9,1132.79,800.98,20.14,20.14,3.35,20.66,20.66,3.48,1445.51,780.86,1456.41,780.77,1127.86,801.65,1138.48,801.61,644.47,639.75,644.47,639.75,0,1,1,2,-1,-1,-18.88,-3.75,554.17,37.5,-7.52,562.5,0,0.04,-1,-0.05,0.04,-1,-1
4211074276,SMP,1,1452.65,779.87,1133.33,800.68,20.24,20.24,3.35,20.48,20.48,3.48,1446.3,780.75,1457.19,780.67,1128.5,801.44,1139.07,801.28,654.27,640.91,654.27,640.91,0,1,1,2,-1,-1,-19.02,-3.73,554.25,37.39,-7.47,562.48,0,0.04,-1,-0.05,0.04,-1,-1
4211107713,SMP,1,1453.37,779.02,1133.79,799.8,20.02,20.02,3.35,20.53,20.53,3.48,1447.09,779.91,1457.91,779.92,1129.18,800.49,1139.7,800.36,663.8,641.44,663.8,641.44,0,1,1,2,-1,-1,-19.16,-3.59,554.49,37.28,-7.3,562.56,0,0.04,-1,-0.04,0.04,-1,-1
4211141048,SMP,1,1454.08,778.26,1134.33,799.02,20.14,20.14,3.35,20.57,20.57,3.48,1447.67,778.99,1458.5,779.02,1129.53,799.58,1140.09,799.51,659.28,645.04,659.28,645.04,0,1,1,2,-1,-1,-19.26,-3.43,554.54,37.22,-7.14,562.54,0,0.03,-1,-0.05,0.03,-1,-1
4211174373,SMP,1,1453.83,776.88,1134.23,798.03,20.05,20.05,3.35,20.63,20.63,3.48,1447.6,777.84,1458.44,777.7,1129.48,798.56,1140.03,798.45,664.66,645.73,664.66,645.73,0,1,1,2,-1,-1,-19.25,-3.21,554.5,37.22,-6.96,562.51,0,0.04,-1,-0.04,0.03,-1,-1
4211207698,SMP,1,1449.94,776.23,1130.97,797.78,19.9,19.9,3.34,20.34,20.34,3.47,1445.1,776.66,1456.37,776.61,1127.88,797.74,1138.5,797.7,828.98,670.77,828.98,670.77,0,1,1,2,-1,-1,-18.8,-3,553.06,37.49,-6.82,562.32,0.06,0.02,-1,0.02,0.01,-1,-1
4211241037,SMP,1,1449.82,774.8,1130.77,796.64,19.94,19.94,3.33,20.56,20.56,3.47,1444.88,774.98,1456.14,775.04,1127.65,796.64,1138.24,796.51,825.15,687.81,825.15,687.81,0,1,1,2,-1,-1,-18.72,-2.71,551.92,37.53,-6.61,562.22,0.06,0.01,-1,0.02,0.01,-1,-1
4211274364,SMP,1,1449.31,773.34,1130.36,795.45,19.7,19.7,3.32,20.35,20.35,3.47,1444.62,773.76,1455.64,773.63,1127.43,795.64,1137.91,795.48,828.37,680.15,828.37,680.15,0,1,1,2,-1,-1,-18.67,-2.49,552.35,37.59,-6.43,562.43,0.06,0.02,-1,0.02,0.02,-1,-1
4211307694,SMP,1,1449.12,772.76,1130.15,795.12,19.82,19.82,3.31,20.38,20.38,3.46,1444.38,773.02,1455.38,773.05,1127.26,795.28,1137.74,795.03,829.62,689,829.62,689,0,1,1,2,-1,-1,-18.62,-2.37,552.12,37.63,-6.36,562.54,0.06,0.01,-1,0.02,0.01,-1,-1
4211341032,SMP,1,1447.07,763.49,1130.16,786.05,19.63,19.63,3.3,20.02,20.02,3.45,1442.73,768.35,1453.59,768.47,1127.61,790.52,1138.06,790.57,840.8,278.19,840.8,278.19,0,1,1,2,-1,-1,-18.33,-1.56,552.55,37.58,-5.54,562.79,0.07,0.18,-0.98,0.03,0.17,-0.98,-1
4211374357,SMP,1,1448.07,762.54,1131.22,785.38,19.67,19.67,3.3,20.4,20.4,3.45,1443.59,767.88,1454.39,767.88,1128.16,789.96,1138.61,789.96,833.08,263.06,833.08,263.06,0,1,1,2,-1,-1,-18.49,-1.47,552.93,37.5,-5.44,563.03,0.06,0.19,-0.98,0.02,0.18,-0.98,-1
4211407707,SMP,1,1448.47,762.39,1131.13,785.03,19.47,19.47,3.28,20.33,20.33,3.45,1443.78,767.74,1454.59,767.63,1128.12,789.87,1138.51,789.9,830.86,255.4,830.86,255.4,0,1,1,2,-1,-1,-18.53,-1.44,553.13,37.54,-5.43,563.41,0.06,0.19,-0.98,0.02,0.19,-0.98,-1
4211441658,SMP,1,1448.67,762.57,1131.07,785.27,19.56,19.56,3.28,20.14,20.14,3.44,1443.8,767.82,1454.65,767.75,1128.03,790.06,1138.48,790.02,827.57,255.78,827.57,255.78,0,1,1,2,-1,-1,-18.54,-1.45,553.15,37.56,-5.46,563.58,0.05,0.19,-0.98,0.02,0.18,-0.98,-1
4211474227,SMP,1,1448.5,762.94,1130.85,785.56,19.56,19.56,3.27,20.13,20.13,3.44,1443.67,767.97,1454.5,768.01,1127.76,790.39,1138.25,790.33,825.73,257.47,825.73,257.47,0,1,1,2,-1,-1,-18.52,-1.49,553.35,37.61,-5.52,563.63,0.05,0.18,-0.98,0.02,0.18,-0.98,-1
4211507709,SMP,1,1447.97,762.75,1130.62,785.59,19.51,19.51,3.27,20.11,20.11,3.43,1443.56,767.88,1454.24,767.83,1127.47,790.34,1137.9,790.3,828.36,257.28,828.36,257.28,0,1,1,2,-1,-1,-18.52,-1.47,554.32,37.68,-5.51,563.89,0.06,0.19,-0.98,0.01,0.18,-0.98,-1
4211541003,SMP,1,1449.19,760.4,1132.46,783.28,18.96,18.96,3.25,19.95,19.95,3.42,1443.81,766.85,1454.53,766.75,1128.52,789.12,1138.8,789.07,766.47,151.89,766.47,151.89,0,1,1,2,-1,-1,-18.58,-1.28,554.71,37.56,-5.3,564.63,0.03,0.23,-0.97,-0.02,0.22,-0.98,-1
4211574329,SMP,1,1449.02,760.16,1131.9,783.24,18.77,18.77,3.22,19.85,19.85,3.41,1443.68,766.67,1454.39,766.5,1128.02,789.04,1138.41,788.96,765.22,151.37,765.22,151.37,0,1,1,2,-1,-1,-18.57,-1.25,555.23,37.65,-5.28,564.86,0.03,0.23,-0.97,-0.01,0.22,-0.98,-1
4211607553,SMP,1,1448.77,759.84,1131.55,782.99,18.81,18.81,3.21,19.59,19.59,3.4,1443.48,766.27,1454.27,766.2,1127.7,788.73,1138.1,788.68,765.75,152.69,765.75,152.69,0,1,1,2,-1,-1,-18.55,-1.19,555.26,37.73,-5.23,565.13,0.03,0.23,-0.97,-0.01,0.22,-0.98,-1
4211640882,SMP,1,1448.94,759.84,1131.54,782.95,19.16,19.16,3.21,19.45,19.45,3.38,1443.65,766.19,1454.36,766.17,1127.65,788.63,1138.11,788.63,762.03,154.39,762.03,154.39,0,1,1,2,-1,-1,-18.59,-1.18,555.81,37.73,-5.22,565.16,0.03,0.23,-0.97,-0.01,0.22,-0.98,-1
4211674327,SMP,1,1449.48,760.79,1132.12,783.28,18.74,18.74,3.19,19.69,19.69,3.37,1444.24,766.94,1454.95,766.85,1128.19,789.13,1138.54,789.08,759.29,157.02,759.29,157.02,0,1,1,2,-1,-1,-18.71,-1.3,556.17,37.68,-5.31,565.61,0.04,0.22,-0.97,-0.02,0.22,-0.97,-1
4211707545,SMP,1,1450.76,761.64,1133.07,784.03,18.55,18.55,3.17,19.54,19.54,3.36,1444.9,767.83,1455.84,767.6,1128.79,789.55,1139.19,789.65,741.52,163.64,741.52,163.64,0,1,1,2,-1,-1,-18.82,-1.45,555.44,37.58,-5.4,565.78,0.02,0.22,-0.98,-0.03,0.21,-0.98,-1
4211740870,SMP,1,1451.7,761.93,1133.61,784.43,18.4,18.4,3.15,19.46,19.46,3.35,1445.87,768.33,1456.73,768.26,1129.53,789.97,1139.88,789.95,738.52,160.54,738.52,160.54,0,1,1,2,-1,-1,-18.99,-1.55,555.8,37.47,-5.47,566.13,0.02,0.23,-0.97,-0.02,0.21,-0.98,-1
4211774549,SMP,1,1452.68,762.64,1134.69,784.67,18.2,18.2,3.13,19.48,19.48,3.35,1446.9,768.89,1457.86,768.75,1130.42,790.29,1140.7,790.24,734.27,161.57,734.27,161.57,0,1,1,2,-1,-1,-19.17,-1.64,555.53,37.35,-5.53,566.66,0.02,0.22,-0.97,-0.03,0.21,-0.98,-1
4211807803,SMP,1,1455.36,763.25,1137.1,784.8,18.63,18.63,3.13,19.3,19.3,3.34,1449.29,769.39,1459.82,769.31,1132.29,790.39,1142.72,790.36,700.15,163.08,700.15,163.08,0,1,1,2,-1,-1,-19.61,-1.74,557,37,-5.55,566.58,0,0.22,-0.97,-0.05,0.21,-0.98,-1
4211840976,SMP,1,1457.93,763.47,1139.5,784.54,18.38,18.38,3.12,19.21,19.21,3.32,1451.22,769.63,1461.88,769.53,1134.16,790.33,1144.56,790.27,634.76,162.08,634.76,162.08,0,1,1,2,-1,-1,-19.97,-1.78,557.11,36.67,-5.54,566.69,-0.02,0.22,-0.97,-0.06,0.22,-0.97,-1
4211874537,SMP,1,1459.34,763.38,1140.38,784.44,18.59,18.59,3.12,19.42,19.42,3.32,1452.48,769.66,1463.16,769.56,1135.09,790.19,1145.47,790.05,625.21,161.36,625.21,161.36,0,1,1,2,-1,-1,-20.2,-1.79,557.36,36.51,-5.5,566.79,-0.02,0.23,-0.97,-0.06,0.22,-0.97,-1
4211907877,SMP,1,1460.22,763.44,1141.17,784.5,18.61,18.61,3.12,19.27,19.27,3.31,1453.44,769.66,1464.17,769.55,1135.71,790.07,1146.2,790.01,622.26,164.06,622.26,164.06,0,1,1,2,-1,-1,-20.37,-1.79,557.39,36.38,-5.49,566.55,-0.02,0.22,-0.97,-0.07,0.21,-0.97,-1
4211941195,SMP,1,1461.03,763.39,1141.75,784.39,18.66,18.66,3.12,19.54,19.54,3.32,1454.25,769.68,1465.03,769.55,1136.41,789.95,1146.88,789.91,623.35,165.19,623.35,165.19,0,1,1,2,-1,-1,-20.52,-1.79,557.31,36.24,-5.47,566.4,-0.02,0.23,-0.97,-0.06,0.21,-0.98,-1
4211974172,SMP,1,1461.92,763.5,1142.45,784.18,19,19,3.13,19.3,19.3,3.31,1455.11,769.6,1465.96,769.52,1136.98,789.58,1147.5,789.68,621.38,168.37,621.38,168.37,0,1,1,2,-1,-1,-20.67,-1.78,557.05,36.12,-5.41,566.1,-0.02,0.22,-0.98,-0.07,0.21,-0.98,-1
4212007856,SMP,1,1464.15,767.38,1145.35,787.55,18.84,18.84,3.13,19.42,19.42,3.31,1456.35,771.85,1467.37,771.76,1139.15,791.55,1149.67,791.51,555.93,323.57,555.93,323.57,0,1,1,2,-1,-1,-20.87,-2.17,556.15,35.71,-5.75,565.86,-0.05,0.16,-0.99,-0.09,0.16,-0.98,-1
4212041153,SMP,1,1464.01,772.2,1145.43,791.7,19.4,19.4,3.15,19.86,19.86,3.32,1456.28,773.94,1467.37,773.88,1139.64,793.39,1150.15,793.28,572.84,560.19,572.84,560.19,0,1,1,2,-1,-1,-20.82,-2.54,555.07,35.61,-6.07,565.59,-0.04,0.07,-1,-0.08,0.07,-0.99,-1
4212074503,SMP,1,1465.15,771.97,1145.62,791.36,19.65,19.65,3.17,19.76,19.76,3.33,1457.28,773.72,1468.42,773.6,1139.7,792.82,1150.3,792.83,561.6,565.2,561.6,565.2,0,1,1,2,-1,-1,-20.95,-2.49,553.87,35.55,-5.97,564.98,-0.05,0.07,-1,-0.08,0.06,-0.99,-1
4212107462,SMP,1,1465.54,771.48,1145.76,790.9,19.69,19.69,3.19,19.74,19.74,3.33,1457.71,773.26,1468.86,773.36,1139.68,792.56,1150.28,792.47,554.71,561.83,554.71,561.83,0,1,1,2,-1,-1,-21,-2.42,552.95,35.52,-5.91,564.49,-0.04,0.07,-1,-0.09,0.07,-0.99,-1
4212141284,SMP,1,1465.81,771.08,1145.42,790.39,19.9,19.9,3.21,19.73,19.73,3.33,1458.12,772.84,1469.15,772.75,1139.55,792.15,1150.17,792.07,562.89,560.24,562.89,560.24,0,1,1,2,-1,-1,-21.06,-2.33,552.93,35.51,-5.83,563.97,-0.04,0.07,-1,-0.08,0.07,-0.99,-1
4212174165,SMP,1,1465.73,770.68,1145.13,790.31,19.82,19.82,3.22,20.01,20.01,3.34,1457.84,772.39,1469.16,772.43,1139.39,791.8,1149.98,791.84,565.11,562.18,565.11,562.18,0,1,1,2,-1,-1,-20.94,-2.25,550.42,35.52,-5.78,563.66,-0.04,0.07,-1,-0.08,0.07,-0.99,-1
4212207484,SMP,1,1465.49,770.34,1144.88,790.11,19.77,19.77,3.23,20.14,20.14,3.35,1457.74,772.03,1468.88,772.05,1138.97,791.68,1149.66,791.73,561.25,562.21,561.25,562.21,0,1,1,2,-1,-1,-20.91,-2.19,550.67,35.54,-5.75,562.89,-0.04,0.06,-1,-0.08,0.07,-0.99,-1
4212240939,SMP,1,1465.22,769.93,1144.66,789.98,20.05,20.05,3.24,20.27,20.27,3.37,1457.55,771.76,1468.61,771.63,1138.64,791.62,1149.29,791.6,557.91,561.58,557.91,561.58,0,1,1,2,-1,-1,-20.87,-2.13,550.71,35.58,-5.73,562.47,-0.04,0.07,-1,-0.09,0.07,-0.99,-1
4212274264,SMP,1,1464.94,769.71,1144.22,789.94,20.31,20.31,3.26,20.26,20.26,3.38,1456.92,771.26,1468.32,771.32,1138.39,791.45,1148.99,791.37,557.82,564.1,557.82,564.1,0,1,1,2,-1,-1,-20.7,-2.05,548.07,35.61,-5.69,562.2,-0.05,0.06,-1,-0.08,0.06,-0.99,-1
4212307596,SMP,1,1464.88,771.44,1144.97,791.99,20.28,20.28,3.28,20.38,20.38,3.39,1456.96,772.18,1467.95,772.22,1138.82,792.49,1149.45,792.39,551.19,653.44,551.19,653.44,0,1,1,2,-1,-1,-20.74,-2.22,550.03,35.51,-5.87,561.78,-0.05,0.03,-1,-0.09,0.03,-1,-1
4212340934,SMP,1,1464.95,771.17,1144.95,791.8,20.18,20.18,3.29,20.57,20.57,3.4,1457.06,772.03,1468.05,772.08,1138.71,792.4,1149.31,792.28,547.38,647.08,547.38,647.08,0,1,1,2,-1,-1,-20.75,-2.19,549.86,35.51,-5.85,561.58,-0.05,0.04,-1,-0.09,0.03,-1,-1
4212374317,SMP,1,1465.36,771.41,1145.07,791.92,20.5,20.5,3.3,20.7,20.7,3.42,1457.34,772.04,1468.4,772.03,1138.97,792.4,1149.44,792.29,546.3,659.66,546.3,659.66,0,1,1,2,-1,-1,-20.78,-2.18,549.24,35.49,-5.85,561.79,-0.05,0.03,-1,-0.09,0.03,-1,-1
4212407584,SMP,1,1465.69,771.32,1145.46,791.71,20.53,20.53,3.32,20.45,20.45,3.42,1457.77,772.11,1468.67,772.13,1139.36,792.41,1149.85,792.31,543.95,652.28,543.95,652.28,0,1,1,2,-1,-1,-20.87,-2.2,549.85,35.42,-5.85,561.83,-0.05,0.03,-1,-0.09,0.03,-1,-1
4212440921,SMP,1,1466.1,771.16,1145.77,791.66,20.42,20.42,3.33,20.79,20.79,3.44,1458.07,772.01,1469.14,772.04,1139.6,792.27,1150.17,792.14,541.05,652.65,541.05,652.65,0,1,1,2,-1,-1,-20.91,-2.18,549.19,35.37,-5.83,561.71,-0.05,0.03,-1,-0.09,0.03,-1,-1
4212474242,SMP,1,1467.92,771.91,1147.85,791.96,20.45,20.45,3.33,20.54,20.54,3.44,1458.92,772.26,1470.13,772.39,1140.98,792.36,1151.5,792.22,466.8,663.4,466.8,663.4,0,1,1,2,-1,-1,-21.04,-2.23,548.39,35.13,-5.84,561.82,-0.08,0.02,-1,-0.12,0.02,-0.99,-1
4212507580,SMP,1,1468.72,771.62,1148.82,791.67,20.42,20.42,3.34,20.66,20.66,3.45,1459.67,772.06,1470.65,772.1,1141.6,791.95,1152.09,791.99,436.77,666.3,436.77,666.3,0,1,1,2,-1,-1,-21.17,-2.19,548.97,35.04,-5.79,562.03,-0.09,0.02,-1,-0.13,0.02,-0.99,-1
4212540783,SMP,1,1469.1,771.26,1149.04,791.42,20.21,20.21,3.34,20.81,20.81,3.46,1459.84,771.87,1471.08,771.79,1141.81,791.63,1152.31,791.68,430.66,667.24,430.66,667.24,0,1,1,2,-1,-1,-21.19,-2.14,548.08,35.01,-5.73,562.16,-0.09,0.02,-1,-0.13,0.02,-0.99,-1
4212574234,SMP,1,1469.77,771.35,1149.48,791.02,20.21,20.21,3.33,20.41,20.41,3.46,1460.63,771.78,1471.64,771.69,1142.35,791.46,1152.78,791.37,429.63,670.18,429.63,670.18,0,1,1,2,-1,-1,-21.33,-2.13,548.75,34.94,-5.69,562.54,-0.09,0.02,-1,-0.13,0.02,-0.99,-1
4212607564,SMP,1,1470.48,771.46,1150.23,790.97,20.19,20.19,3.33,20.67,20.67,3.47,1461.33,771.93,1472.44,771.89,1142.92,791.45,1153.38,791.39,425.93,669.79,425.93,669.79,0,1,1,2,-1,-1,-21.46,-2.16,548.61,34.85,-5.7,562.83,-0.09,0.02,-1,-0.13,0.03,-0.99,-1
4212640937,SMP,1,1471.01,771.04,1150.64,790.55,20.32,20.32,3.33,20.81,20.81,3.48,1461.87,771.89,1472.95,771.78,1143.54,791.16,1154.05,791.06,428.74,663.58,428.74,663.58,0,1,1,2,-1,-1,-21.55,-2.15,548.71,34.75,-5.64,562.98,-0.09,0.03,-1,-0.13,0.03,-0.99,-1
4212674100,SMP,1,1471.68,770.99,1151.23,790.3,20.06,20.06,3.33,20.77,20.77,3.48,1462.74,771.95,1473.77,771.88,1144.33,790.98,1154.82,790.92,435.98,659.07,435.98,659.07,0,1,1,2,-1,-1,-21.71,-2.16,548.87,34.62,-5.62,563.22,-0.08,0.04,-1,-0.12,0.03,-0.99,-1
